num_keys,r,layers,epsilon,bucket,build_time,query_time,space,metadata,Z
100000000,1,2,-0.2,32,72237881260,20453897185,122493831,5000002,117493829
100000000,1,2,-0.2,64,73933630374,20164760137,119144434,2500002,116644432
100000000,1,2,-0.2,128,74060572660,19993601442,116546778,1250002,115296776
100000000,1,2,-0.2,256,74289303401,20105948333,119695320,625002,119070318
100000000,1,2,-0.15,32,70003417820,20141315049,119640543,5312502,114328041
