num_keys,bucket_size,leaf_size,total_bits,build_time,hashing_time,bijection_time,splitting_time,splitting_tree,unary,fixed,bucket_prefixes,burr
1e+06,100,46,1623354,15744982981,1059450380,13738145504,1342079881,519112,87369,431743,73163,1031079
1e+06,500,46,1574344,66975378555,1345244236,15052145026,51173152846,526035,59380,466655,16070,1032239
1e+06,500,46,1575418,65820390774,1353516735,15168701913,49900267142,526178,59471,466707,17243,1031997
1e+06,1000,46,1570801,73186599365,1519381555,15347630500,57005471448,529800,58647,471153,8813,1032188
1e+06,1000,46,1569257,72809309517,1519953592,15327484360,56648963183,529697,58568,471129,8875,1030685
1e+06,1500,46,1568843,75486524120,1642318750,15587777553,59007754967,531044,58027,473017,6007,1031792
1e+06,1500,46,1569773,75505261995,1635648736,15255479951,59358046696,530447,57416,473031,6091,1033235
1e+06,2000,46,1566790,75985766500,1674895138,15464582576,59602518959,531633,57759,473874,4551,1030606
1e+06,2000,46,1566878,76245200284,1674291174,15464044630,59863441061,531691,57808,473883,4540,1030647
1e+06,10,48,2185627,914720720,768822440,298453749,0,628000,387470,240530,525036,1032591
1e+06,10,48,2184629,913089227,771088546,299927384,0,626944,386383,240561,525036,1032649
1e+06,50,48,1665867,17188772376,967979981,16483957144,73144407,501921,106924,394997,132537,1031409
1e+06,50,48,1668694,17207075787,980589820,16497094243,69853429,501044,106021,395023,137538,1030112
1e+06,100,48,1618065,19598261378,1061053798,17838642107,1106006783,513623,81272,432351,71288,1033154
1e+06,100,48,1617643,19539535539,1058824404,17754874265,1120306958,512391,80019,432372,73163,1032089
1e+06,500,48,1571721,73454736532,1327630288,19487630698,53217489945,523461,55883,467578,16070,1032190
1e+06,500,48,1572565,73464089682,1359016722,19506479178,53208500732,523409,55870,467539,17243,1031913
1e+06,1000,48,1567531,80261479167,1516643220,19832627842,59596096022,526304,54050,472254,8813,1032414
1e+06,1000,48,1567419,81164608236,1519942577,19924740892,60415590265,526438,54181,472257,8875,1032106
1e+06,1500,48,1567329,80323598768,1640449377,19925200511,59503797178,527673,53655,474018,6007,1033649
1e+06,1500,48,1567059,82193719589,1641529022,19971871993,61333016253,527790,53799,473991,6091,1033178
1e+06,2000,48,1567360,85344868156,1686958400,20164566091,64254793510,528934,54294,474640,4551,1033875
1e+06,2000,48,1564396,83582170653,1684074528,19911349406,62751935522,528257,53596,474661,4540,1031599
1e+06,10,50,2185627,913431806,769494375,299846394,0,628000,387470,240530,525036,1032591
1e+06,10,50,2184629,913843973,772543789,300355585,0,626944,386383,240561,525036,1032649
1e+06,50,50,1652599,21005920743,963730484,20331723992,57089149,489108,103838,385270,132537,1030954
1e+06,50,50,1658135,21339051421,970285091,20659642853,56377484,489720,104566,385154,137538,1030877
1e+06,100,50,1610039,24391787587,1060081193,22879641882,853008672,507748,90553,417195,71288,1031003
1e+06,100,50,1613413,24394553533,1061897841,22860518472,871322151,507641,90426,417215,73163,1032609
1e+06,500,50,1566836,82364262441,1350600604,25357638712,56255767006,520174,71062,449112,16070,1030592
1e+06,500,50,1570146,79807470128,1365697295,25312589505,53743484198,519983,70875,449108,17243,1032920
1e+06,1000,50,1563656,90972732103,1523289161,25849736028,64290618908,522963,69200,453763,8813,1031880
1e+06,1000,50,1563618,90732161797,1526250563,25950842462,63948916780,523132,69354,453778,8875,1031611
1e+06,1500,50,1564614,92574252218,1650358272,26002015688,65675831546,524772,69547,455225,6007,1033835
1e+06,1500,50,1563278,90416563544,1641358986,25848206358,63677285274,524232,69037,455195,6091,1032955
1e+06,2000,50,1561028,94610353846,1680312730,25921823231,67773298726,524691,68966,455725,4551,1031786
1e+06,2000,50,1561565,93174061380,1692536223,26148525430,66112012382,524639,68937,455702,4540,1032386
